label,sample_id,timestamp_ms,ax,ay,az,gx,gy,gz
wave_right,27,892661,0.5486,0.6919,-0.1094,-155.7328,-211.7252,18.2443
wave_right,27,892681,0.645,0.6338,-0.1099,-144.9618,-197.5267,23.6565
wave_right,27,892701,0.7148,0.5613,-0.1001,-134.4427,-180.4809,19.3053
wave_right,27,892721,0.7485,0.561,-0.0322,-124.9924,-165.855,3.1679
wave_right,27,892741,0.7314,0.6084,0.0603,-122.3435,-159.9618,8.1603
wave_right,27,892761,0.751,0.5898,0.0405,-125.1908,-151.1603,27.8397
wave_right,27,892781,0.8008,0.4526,0.0781,-123.3893,-139.9237,40.0611
wave_right,27,892801,0.8435,0.3328,0.1199,-118.1374,-131.855,35.0458
wave_right,27,892821,0.853,0.2905,0.1199,-106.5878,-123.8321,28.5267
wave_right,27,892841,0.9102,0.2769,0.1921,-91.3893,-113.6794,30.7252
wave_right,28,893861,1.2444,-0.95,0.3291,-37.0611,19.2366,107.3359
wave_right,28,893881,1.2991,-0.8713,0.3335,5.0229,28.3053,19.5038
wave_right,28,893901,1.0647,-0.5415,0.365,47.4122,43.6947,-78.855
wave_right,28,893921,1.0154,-0.2866,0.2878,70.3282,58.9771,-125.1679
wave_right,28,893941,1.0874,-0.1038,0.2749,91.9008,78.6183,-116.6565
wave_right,28,893961,1.2104,-0.2917,0.3459,123.2214,98.9313,-111.2672
wave_right,28,893981,1.1257,-0.2781,0.3916,155.0382,108.6412,-120.1527
wave_right,28,894001,1.1782,-0.2192,0.3708,172.4809,125.6641,-118.8321
wave_right,28,894021,1.1333,-0.1074,0.4397,182.5038,138.9466,-124.084
wave_right,28,894041,0.9995,0.1531,0.541,188.1221,146.6107,-98.3893
wave_right,28,894061,0.8621,0.1804,0.627,187.626,142.8855,-69.4351
wave_right,28,894081,0.7341,0.2795,0.6453,185.0076,127.145,-51.1221
wave_right,28,894101,0.707,0.3237,0.6016,182.9542,111.1145,-39.9313
wave_right,28,894121,0.6917,0.3706,0.5503,184.8473,100.3817,-59.2595
wave_right,28,894141,0.6223,0.5493,0.4668,188.0305,97.6565,-70.5191
wave_right,28,894161,0.5818,0.6721,0.4648,189.542,94.9008,-53.6489
wave_right,28,894181,0.5217,0.7092,0.4785,186.458,84.9695,-59.1145
wave_right,28,894201,0.4419,0.8254,0.394,172.9237,64.0763,-70.626
wave_right,28,894221,0.4172,0.9263,0.2893,158.1221,57.5267,-78.4046
wave_right,28,894241,0.387,1.0256,0.2932,144.542,58.0229,-79.9695
wave_right,28,894261,0.363,1.103,0.3391,124.9924,49.7328,-59.7405
wave_right,28,894281,0.2871,1.1118,0.1807,106.0382,35.8473,-59.5954
wave_right,28,894301,0.2747,1.0918,0.2266,86.0687,23.4656,-73.1069
wave_right,28,894321,0.2349,1.2615,0.2034,60.9695,13.8168,-56.2595
wave_right,28,894341,0.2463,1.1768,0.1479,41.7252,3.5191,-47.7328
wave_right,28,894361,0.2175,1.0933,0.146,28.9237,-9.4198,-66.7405
wave_right,28,894381,0.0933,1.2354,0.1187,8.1527,-25.6336,-67.6565
wave_right,28,894401,0.073,1.1519,0.0723,-13.0534,-41.084,-51.7405
wave_right,28,894421,0.0657,1.1389,0.0601,-27.6641,-55.0153,-48.1908
wave_right,28,894441,-0.0544,1.123,0.1233,-39.5725,-78.3664,-45.7939
wave_right,28,894461,-0.0725,1.0559,0.0498,-60.2901,-119.1221,-41.5954
wave_right,28,894481,-0.0769,1.1484,-0.022,-81.6947,-143.5343,-34.0305
wave_right,28,894501,-0.0095,1.041,0.0293,-101.0687,-166.5191,-12.0305
wave_right,28,894521,0.0239,1.0242,-0.0061,-110.6336,-193.8779,-18.4504
wave_right,28,894541,0.1118,0.9966,-0.1516,-120.2977,-211.9618,-9.2595
wave_right,28,894561,0.1743,0.9932,-0.2349,-129.3664,-213.313,4.2748
wave_right,28,894581,0.3445,0.9368,-0.1643,-138.0076,-216.5649,11.9084
wave_right,28,894601,0.4153,0.865,-0.1685,-144.1756,-225.9924,1.0
wave_right,28,894621,0.46,0.917,-0.1948,-151.145,-227.5191,11.0305
wave_right,28,894641,0.4138,0.9209,-0.2959,-168.4962,-227.916,42.542
wave_right,28,894661,0.5269,0.739,-0.2078,-182.3282,-229.7252,59.2748
wave_right,28,894681,0.6262,0.6201,-0.1819,-181.145,-232.3588,50.3588
wave_right,28,894701,0.6392,0.5627,-0.1804,-171.855,-226.5802,40.8244
wave_right,28,894721,0.5706,0.5957,-0.125,-162.7634,-222.2214,42.6183
wave_right,28,894741,0.7009,0.4224,-0.0596,-158.7786,-240.3817,53.7481
wave_right,28,894761,0.9495,0.4644,-0.0789,-152.6718,-249.9695,38.6412
wave_right,28,894781,0.9524,0.387,-0.0117,-136.374,-240.1908,39.5038
wave_right,28,894801,1.1035,0.3442,-0.186,-116.9847,-189.1679,42.3511
wave_right,28,894821,1.177,0.147,-0.0818,-87.6183,-128.7099,44.6794
wave_right,28,894841,1.1411,0.1582,0.0286,-54.1603,-83.8473,31.1527
wave_right,29,1005351,0.9932,-0.4761,0.4858,-7.8015,15.5191,38.6718
wave_right,29,1005371,1.092,-0.625,0.519,0.9389,24.8321,12.8092
wave_right,29,1005391,1.1384,-0.6968,0.5388,13.9847,36.2519,-9.4046
wave_right,29,1005411,1.1572,-0.7512,0.4907,28.3969,52.3893,-32.7786
wave_right,29,1005431,1.1594,-0.9333,0.4841,54.7557,67.2977,-72.3359
wave_right,29,1005451,1.1118,-0.8867,0.4673,86.2672,87.313,-111.7405
wave_right,29,1005471,0.9729,-0.7468,0.4712,111.8321,105.9466,-147.9084
wave_right,29,1005491,0.8049,-0.5212,0.5645,126.5496,109.6641,-167.4886
wave_right,29,1005511,0.7388,-0.3345,0.6506,129.9542,102.5573,-146.2137
wave_right,29,1005531,0.6931,-0.4026,0.6448,141.2824,103.1145,-155.855
wave_right,29,1005551,0.6609,-0.2781,0.6604,152.7405,109.0305,-172.8397
wave_right,29,1005571,0.5691,-0.1621,0.6375,162.8779,110.8168,-191.5878
wave_right,29,1005591,0.3843,0.1414,0.8064,160.8855,93.2824,-195.1985
wave_right,29,1005611,0.396,0.3279,0.8521,155.229,72.3817,-172.4427
wave_right,29,1005631,0.3801,0.5645,0.7644,146.1985,53.3588,-133.9389
wave_right,29,1005651,0.4116,0.6108,0.7007,131.9847,46.8702,-98.7328
wave_right,29,1005671,0.3928,0.6135,0.6416,118.7634,52.1756,-85.7557
wave_right,29,1005691,0.3342,0.73,0.7183,104.7481,52.4198,-78.5954
wave_right,29,1005711,0.2368,0.7581,0.7981,91.4427,35.0458,-71.4733
wave_right,29,1005731,0.2341,0.7041,0.6965,81.3511,16.8015,-85.0611
wave_right,29,1005751,0.2209,0.8074,0.6829,69.2519,3.6565,-87.4657
wave_right,29,1005771,0.1179,0.8293,0.6814,61.2672,2.7786,-68.4657
wave_right,29,1005791,0.0562,0.8159,0.6013,53.3969,-5.2901,-52.2214
wave_right,29,1005811,0.0854,0.7612,0.6448,51.3435,-34.3511,-61.4809
wave_right,29,1005831,0.1355,0.8711,0.5737,43.9313,-51.5649,-67.626
wave_right,29,1005851,0.2085,0.8684,0.4692,32.2519,-62.5649,-75.3282
wave_right,29,1005871,0.2019,0.9575,0.4956,26.6565,-68.9618,-71.2214
wave_right,29,1005891,0.2046,1.0166,0.4849,23.3282,-72.3053,-57.5496
wave_right,29,1005911,0.1755,1.075,0.4524,17.1069,-79.6718,-47.8092
wave_right,29,1005931,0.2529,0.9929,0.3794,3.4656,-97.2672,-57.9618
wave_right,29,1005951,0.2529,1.1704,0.4812,-12.3359,-105.7939,-69.1221
wave_right,29,1005971,0.2598,1.2092,0.3455,-29.5954,-107.4962,-44.084
wave_right,29,1005991,0.2273,1.1216,0.2319,-43.2595,-118.4733,-11.9924
wave_right,29,1006011,0.2751,0.9407,0.3108,-48.9084,-127.9008,-12.9313
wave_right,29,1006031,0.2366,0.9436,0.449,-55.6183,-137.7939,-24.8473
wave_right,29,1006051,0.2954,0.9197,0.1692,-61.9389,-143.3969,-24.8092
wave_right,29,1006071,0.4292,0.8169,0.1868,-61.1908,-143.1985,-37.7863
wave_right,29,1006091,0.4438,0.8723,0.3267,-57.542,-145.5191,-45.7405
wave_right,29,1006111,0.4639,0.8933,0.1978,-54.3817,-142.0763,-47.5267
wave_right,29,1006131,0.491,0.8872,0.1931,-63.0153,-139.7099,-50.8931
wave_right,29,1006151,0.4817,0.9155,0.2817,-66.7786,-144.4351,-48.4427
wave_right,29,1006171,0.5339,0.9194,0.2251,-69.626,-142.8015,-40.7863
wave_right,29,1006191,0.5786,0.8745,0.1995,-72.5191,-134.3588,-29.8626
wave_right,29,1006211,0.6211,0.8579,0.217,-73.0611,-134.4886,-24.5114
wave_right,29,1006231,0.6509,0.8123,0.2529,-76.0611,-132.2443,-14.0076
wave_right,29,1006251,0.6677,0.7588,0.2236,-77.9618,-126.8015,-9.2519
wave_right,29,1006271,0.7017,0.6953,0.2073,-75.2443,-115.4198,-10.1298
wave_right,29,1006291,0.7214,0.6438,0.2412,-67.855,-102.7939,-16.6794
wave_right,29,1006311,0.7339,0.6775,0.293,-61.626,-95.313,-16.7557
wave_right,29,1006331,0.7388,0.6714,0.2454,-55.8168,-87.5191,-9.7176
wave_right,30,1014559,0.8591,0.2083,0.6787,6.7939,-3.9695,-21.9924
wave_right,30,1014579,0.9177,0.2021,0.6536,8.2366,-0.084,-39.0534
wave_right,30,1014599,0.9321,0.2283,0.6497,15.7023,7.6489,-49.8855
wave_right,30,1014619,0.9309,0.3301,0.6431,17.4198,13.8015,-43.855
wave_right,30,1014639,0.9851,0.2117,0.6204,15.1985,26.229,-34.8015
wave_right,30,1014659,0.9724,0.1157,0.6033,22.5573,46.3282,-63.4427
wave_right,30,1014679,0.9114,0.269,0.7029,31.9389,54.5496,-68.7405
wave_right,30,1014699,0.8367,0.2507,0.7458,41.0305,52.2061,-66.7481
wave_right,30,1014719,0.8018,0.2173,0.6589,44.2672,50.3893,-77.6489
wave_right,30,1014739,0.7871,0.1848,0.5857,47.9618,68.5954,-109.0305
wave_right,30,1014759,0.7522,0.2549,0.6033,51.2672,99.4504,-148.9847
wave_right,30,1014779,0.4768,0.5342,0.7373,62.2595,110.0763,-147.229
wave_right,30,1014799,0.2151,0.6589,0.8093,63.916,79.4733,-119.6718
wave_right,30,1014819,0.1877,0.7388,0.8198,62.5878,38.7786,-125.4427
wave_right,30,1014839,0.1521,0.8503,0.7456,50.8321,10.084,-116.2366
wave_right,30,1014859,0.1265,0.8762,0.6978,40.3664,-13.8397,-106.542
wave_right,30,1014879,0.0818,0.8267,0.6509,31.6794,-28.2061,-107.6183
wave_right,30,1014899,0.0066,0.8699,0.6353,25.4275,-54.2137,-119.1756
wave_right,30,1014919,-0.0012,1.0955,0.6008,14.4733,-89.2443,-104.4427
wave_right,30,1014939,0.0276,1.1377,0.5371,1.7176,-113.5038,-66.8626
wave_right,30,1014959,0.0701,0.9939,0.4756,-8.1069,-133.7863,-51.7939
wave_right,30,1014979,0.155,0.8682,0.3503,-16.916,-142.9389,-89.458
wave_right,30,1014999,0.1501,0.9048,0.3347,-21.8931,-149.5878,-132.5191
wave_right,30,1015019,0.1421,1.1733,0.3057,-24.8473,-157.771,-128.7863
wave_right,30,1015039,0.2358,1.2617,0.2551,-31.4656,-159.4427,-67.2824
wave_right,30,1015059,0.3125,1.0808,0.2087,-39.687,-159.916,-31.5114
wave_right,30,1015079,0.3962,1.0413,0.2014,-42.0076,-157.6336,-37.9466
wave_right,30,1015099,0.4233,1.0112,0.106,-47.8855,-153.8244,-47.1603
wave_right,30,1015119,0.4492,0.9888,0.1138,-55.8779,-139.0153,-43.6641
wave_right,30,1015139,0.4595,0.9951,0.1292,-60.229,-124.1145,-22.3359
wave_right,30,1015159,0.46,0.8901,0.1926,-58.4733,-110.8397,-4.1908
wave_right,30,1015179,0.4646,0.7253,0.2546,-54.3893,-103.8473,-12.458
wave_right,30,1015199,0.4602,0.7703,0.2144,-48.4504,-97.4198,-31.0992
wave_right,30,1015219,0.4844,0.8281,0.2737,-43.5267,-94.1145,-27.4504
wave_right,30,1015239,0.501,0.8975,0.293,-43.4427,-91.2137,-14.9847
wave_right,30,1015259,0.5352,0.8474,0.2935,-46.8931,-92.8321,-7.0611
wave_right,30,1015279,0.5774,0.7947,0.2878,-49.3664,-91.5649,-3.2977
wave_right,30,1015299,0.5913,0.7412,0.2605,-47.9847,-80.4885,-5.5115
wave_right,30,1015319,0.5706,0.729,0.3076,-45.0,-67.2137,-11.5267
wave_right,30,1015339,0.5811,0.7517,0.3442,-40.7634,-57.542,-8.0382
wave_right,30,1015359,0.575,0.7698,0.3787,-37.313,-61.1603,-1.4351
wave_right,30,1015379,0.6057,0.7026,0.3645,-37.0916,-65.2748,1.9542
wave_right,30,1015399,0.5996,0.6804,0.3601,-37.9847,-60.4122,-7.6183
wave_right,30,1015419,0.6121,0.7515,0.3821,-34.8397,-57.6183,-10.0534
wave_right,30,1015439,0.6079,0.8364,0.3918,-34.3053,-61.0534,12.1298
wave_right,30,1015459,0.6387,0.7412,0.385,-38.3359,-60.2595,29.3893
wave_right,30,1015479,0.665,0.5654,0.3718,-39.7405,-55.1527,21.1756
wave_right,30,1015499,0.6921,0.6099,0.3997,-35.1527,-54.5725,5.6947
wave_right,30,1015519,0.7207,0.7314,0.4043,-31.4351,-53.0076,13.1756
wave_right,30,1015539,0.7332,0.7117,0.3879,-30.6489,-47.1069,34.313
wave_right,31,1017638,0.7278,-0.2056,0.8108,4.313,13.2901,-9.5725
wave_right,31,1017658,0.7427,-0.2695,0.8083,7.2748,11.2061,-11.7786
wave_right,31,1017678,0.7886,-0.29,0.8125,13.9618,13.1298,-18.2519
wave_right,31,1017698,0.8008,-0.2202,0.7935,16.0992,20.9771,-20.7634
wave_right,31,1017718,0.8047,-0.2214,0.832,13.855,31.0458,-11.9695
wave_right,31,1017738,0.814,-0.2805,0.9565,19.6794,35.4962,-15.6641
wave_right,31,1017758,0.7754,-0.2854,1.0159,31.3664,36.1832,-24.9542
wave_right,31,1017778,0.761,-0.1794,1.0049,36.1832,37.3282,-22.7939
wave_right,31,1017798,0.76,-0.1687,1.0088,35.3053,47.2519,-10.3435
wave_right,31,1017818,0.7949,-0.2136,1.1792,42.0611,54.8626,-21.084
wave_right,31,1017838,0.7195,-0.186,1.2351,47.6947,58.9389,-29.9008
wave_right,31,1017858,0.6394,-0.1433,1.2302,49.3664,54.1603,-21.3206
wave_right,31,1017878,0.6284,-0.1943,1.1858,52.3969,50.3817,-11.1985
wave_right,31,1017898,0.6345,-0.4146,1.1443,64.8702,55.9084,-23.3588
wave_right,31,1017918,0.5713,-0.478,1.1436,94.2672,59.4885,-73.1603
wave_right,31,1017938,0.4902,-0.3257,1.0923,118.7328,53.6336,-102.9695
wave_right,31,1017958,0.4246,-0.1016,0.9871,127.8473,46.5344,-99.7405
wave_right,31,1017978,0.4006,-0.0117,0.8889,130.313,47.5344,-67.5267
wave_right,31,1017998,0.3567,-0.0034,0.8823,141.4962,53.626,-58.3817
wave_right,31,1018018,0.1997,0.0842,0.9185,155.8702,38.6718,-87.6107
wave_right,31,1018038,0.0898,0.3225,0.8364,158.5496,11.9542,-112.2595
wave_right,31,1018058,0.0583,0.5881,0.731,146.8473,-13.2748,-113.0382
wave_right,31,1018078,0.0669,0.802,0.7246,121.8779,-28.1832,-94.9389
wave_right,31,1018098,0.0352,0.8481,0.7229,95.7557,-39.6489,-84.0382
wave_right,31,1018118,0.0093,0.8171,0.719,77.1756,-65.2595,-98.1221
wave_right,31,1018138,-0.0498,0.9277,0.5793,61.1679,-94.0,-117.6641
wave_right,31,1018158,-0.0154,1.0247,0.5,35.6489,-125.2901,-111.3664
wave_right,31,1018178,0.0735,1.0315,0.4348,15.4046,-152.7939,-109.9618
wave_right,31,1018198,0.1992,1.0513,0.407,-0.6794,-162.0305,-127.7557
wave_right,31,1018218,0.2507,1.0864,0.3254,-17.7252,-168.1527,-142.9771
wave_right,31,1018238,0.2957,1.1121,0.2979,-29.0382,-194.2443,-138.3435
wave_right,31,1018258,0.3816,1.0957,0.2158,-41.6641,-212.3512,-126.1603
wave_right,31,1018278,0.4382,0.9319,0.1282,-47.3511,-215.3664,-119.5878
wave_right,31,1018298,0.5452,1.0193,0.0359,-54.2214,-198.8779,-115.4657
wave_right,31,1018318,0.5984,1.0413,0.092,-55.2214,-177.3969,-83.2901
wave_right,31,1018338,0.5925,0.9395,0.1541,-54.8321,-167.5802,-55.7557
wave_right,31,1018358,0.595,0.863,0.1238,-55.0153,-157.6488,-48.1985
wave_right,31,1018378,0.616,0.7373,0.1418,-56.771,-144.7023,-63.1679
wave_right,31,1018398,0.5876,0.7822,0.1814,-52.5496,-118.8702,-85.5725
wave_right,31,1018418,0.5613,0.884,0.2312,-48.6565,-97.7023,-73.4504
wave_right,31,1018438,0.5188,0.918,0.3262,-44.3817,-87.3588,-37.626
wave_right,31,1018458,0.4932,0.792,0.3137,-44.3511,-91.4427,-21.7557
wave_right,31,1018478,0.5449,0.6953,0.3005,-42.6565,-90.5878,-34.4962
wave_right,31,1018498,0.5356,0.7646,0.3345,-43.0687,-84.687,-48.374
wave_right,31,1018518,0.5452,0.8032,0.3374,-39.9771,-77.6565,-36.1908
wave_right,31,1018538,0.5413,0.718,0.3892,-39.2748,-74.2443,-28.3359
wave_right,31,1018558,0.5479,0.6892,0.3701,-35.8168,-75.542,-36.0992
wave_right,31,1018578,0.5789,0.8142,0.3909,-35.5802,-83.2214,-35.1069
wave_right,31,1018598,0.585,0.8223,0.3704,-38.313,-82.6565,-12.2901
wave_right,31,1018618,0.5862,0.7034,0.3657,-42.4885,-78.9084,-2.4962
wave_right,32,1020134,0.7209,-0.197,0.8113,7.0687,-14.0382,-11.3969
wave_right,32,1020154,0.7666,-0.1926,0.8389,10.1527,-10.5649,-14.7176
wave_right,32,1020174,0.8274,-0.2751,0.8472,12.2901,-3.458,-13.5191
wave_right,32,1020194,0.8752,-0.5264,0.8845,42.4885,14.1221,-42.1527
wave_right,32,1020214,0.8635,-0.4539,1.0002,78.4351,28.084,-83.1374
wave_right,32,1020234,0.7957,-0.1997,1.0386,88.7557,39.9389,-85.2443
wave_right,32,1020254,0.8042,-0.1226,1.1633,80.2443,41.9237,-60.6794
wave_right,32,1020274,0.7935,-0.2107,1.2983,85.5115,43.8702,-49.4962
wave_right,32,1020294,0.8545,-0.197,1.3203,101.7786,42.6336,-64.3359
wave_right,32,1020314,0.8271,-0.1299,1.1548,115.0382,57.6794,-86.5878
wave_right,32,1020334,0.7407,0.1169,1.2251,114.6336,54.6947,-102.2214
wave_right,32,1020354,0.7297,0.3184,1.1377,100.7099,51.0687,-78.7176
wave_right,32,1020374,0.658,0.2773,0.9976,85.4275,53.0534,-45.6336
wave_right,32,1020394,0.6091,0.1013,0.9243,90.3817,53.458,-55.2901
wave_right,32,1020414,0.5947,0.2834,0.7866,99.8092,63.0916,-85.8626
wave_right,32,1020434,0.5154,0.4089,0.8616,98.3435,72.0534,-95.7786
wave_right,32,1020454,0.449,0.428,0.8228,91.8244,61.0992,-89.6412
wave_right,32,1020474,0.4285,0.4604,0.6892,83.4046,46.4656,-82.1221
wave_right,32,1020494,0.4651,0.5244,0.5881,76.5802,44.1145,-74.3206
wave_right,32,1020514,0.4697,0.5359,0.575,70.687,46.3664,-57.4427
wave_right,32,1020534,0.3901,0.5308,0.5422,69.8397,49.8931,-53.7481
wave_right,32,1020554,0.3303,0.6282,0.5076,66.7557,50.4046,-45.8397
wave_right,32,1020574,0.3291,0.6057,0.4648,60.8168,57.0382,-50.2443
wave_right,32,1020594,0.2339,0.7114,0.5601,49.6794,57.4962,-51.2214
wave_right,32,1020614,0.1262,0.7131,0.5229,44.0992,51.7176,-37.6412
wave_right,32,1020634,-0.0808,0.7817,0.5283,42.4656,45.1908,-39.1069
wave_right,32,1020654,-0.2048,0.8069,0.6206,40.2519,21.2214,-46.9924
wave_right,32,1020674,-0.4199,0.8796,0.6743,36.1374,-17.2672,-77.3053
wave_right,32,1020694,-0.6289,1.0647,0.6694,16.5496,-73.5802,-101.7252
wave_right,32,1020714,-0.7017,1.136,0.7549,-14.1679,-156.0992,-114.7176
wave_right,32,1020734,-0.6365,1.0466,0.6868,-39.6031,-242.6031,-144.7099
wave_right,32,1020754,-0.3772,0.9346,0.5972,-45.2519,-250.1374,-207.4657
wave_right,32,1020774,-0.2478,1.1143,0.4292,-66.2214,-250.1374,-250.1374
wave_right,32,1020794,-0.3286,1.1616,0.4941,-93.5496,-250.1374,-250.1374
wave_right,32,1020814,-0.314,1.4653,0.2676,-119.7634,-250.1374,-231.2901
wave_right,32,1020834,0.1628,1.5852,-0.3437,-117.1679,-250.1374,-165.7328
wave_right,32,1020854,0.061,1.3005,-0.4424,-131.0382,-250.1374,-109.3817
wave_right,32,1020874,0.5554,0.811,-0.6448,-112.0687,-250.1374,-61.7863
wave_right,32,1020894,1.051,0.6106,-0.678,-69.2901,-250.1374,-67.4733
wave_right,32,1020914,1.1665,0.7881,-0.5879,-61.9237,-250.1374,-77.6565
wave_right,32,1020934,1.1101,0.7036,-0.4233,-68.6107,-155.2366,-70.0305
wave_right,32,1020954,1.0359,0.7222,-0.2478,-58.3969,-75.8473,-61.7328
wave_right,32,1020974,0.9155,0.7834,-0.0896,-35.1603,-40.458,-28.9847
wave_right,32,1020994,0.8101,0.7041,0.0303,-21.5191,-36.1603,2.3511
wave_right,32,1021014,0.7666,0.7061,0.0815,-6.0076,-40.4504,16.8626
wave_right,32,1021034,0.8035,0.6555,0.115,7.1298,-39.4733,25.8015
wave_right,32,1021054,0.8281,0.6785,0.1516,12.2366,-30.4275,24.8855
wave_right,32,1021074,0.8098,0.7407,0.1951,10.229,-23.1985,29.4122
wave_right,32,1021094,0.8035,0.7319,0.197,10.2595,-19.6718,32.4733
wave_right,32,1021114,0.7935,0.6267,0.1956,12.4198,-14.7405,24.313
wave_right,33,1022711,0.6096,-0.2659,0.8518,1.3893,4.2137,-7.3282
wave_right,33,1022731,0.6267,-0.2722,0.8362,0.7099,1.3359,-0.4733
wave_right,33,1022751,0.6797,-0.2976,0.7983,1.0687,4.0611,0.3282
wave_right,33,1022771,0.7261,-0.3406,0.7871,2.3588,16.8779,-9.6794
wave_right,33,1022791,0.6716,-0.3206,0.8579,5.4427,25.313,-21.4427
wave_right,33,1022811,0.5869,-0.2542,0.9241,4.8015,18.7252,-19.6412
wave_right,33,1022831,0.5718,-0.2266,0.9158,2.6641,6.7557,-8.1832
wave_right,33,1022851,0.5923,-0.241,0.876,-0.0992,0.7176,1.7252
wave_right,33,1022871,0.6357,-0.2798,0.8467,-2.0,2.6794,3.4351
wave_right,33,1022891,0.6182,-0.2852,0.8774,-0.4351,5.2672,-1.1679
wave_right,33,1022911,0.6348,-0.2747,0.9089,2.4885,3.0916,-4.5115
wave_right,33,1022931,0.6223,-0.2446,0.9092,2.6641,-0.084,-4.7328
wave_right,33,1022951,0.6411,-0.2288,0.8591,0.6794,-1.1756,-2.5344
wave_right,33,1022971,0.6594,-0.2676,0.8562,0.2214,6.1603,0.6947
wave_right,33,1022991,0.6643,-0.3232,0.8923,4.4885,12.8855,-7.2824
wave_right,33,1023011,0.6453,-0.3115,0.9858,10.9466,17.3664,-17.458
wave_right,33,1023031,0.6685,-0.3745,1.0313,20.2977,23.2061,-25.5878
wave_right,33,1023051,0.7043,-0.4177,1.0605,35.0,39.2901,-34.7405
wave_right,33,1023071,0.729,-0.446,1.2104,53.916,60.5954,-57.687
wave_right,33,1023091,0.7344,-0.3938,1.3733,74.1145,75.4657,-79.771
wave_right,33,1023111,0.6816,-0.332,1.4968,86.4198,76.6489,-79.1527
wave_right,33,1023131,0.6152,-0.2085,1.3862,88.6031,76.9924,-68.0153
wave_right,33,1023151,0.5149,-0.1108,1.4678,86.4122,71.5878,-54.8931
wave_right,33,1023171,0.4543,-0.1223,1.4102,88.1374,58.8015,-52.9924
wave_right,33,1023191,0.2834,-0.0789,1.3284,88.6412,42.4885,-64.1298
wave_right,33,1023211,0.2588,-0.1321,1.1609,97.4275,28.8015,-74.7176
wave_right,33,1023231,0.2329,0.0151,1.0513,105.9847,20.0382,-84.3282
wave_right,33,1023251,0.2957,0.0642,0.8918,113.3053,7.3511,-79.4733
wave_right,33,1023271,0.2761,0.0796,0.7617,117.9542,1.1908,-87.5954
wave_right,33,1023291,0.2195,0.1667,0.7695,123.8779,-13.0076,-98.8244
wave_right,33,1023311,0.1826,0.3081,0.7078,124.4198,-41.145,-90.7786
wave_right,33,1023331,0.188,0.5095,0.6157,115.2061,-72.9389,-79.3893
wave_right,33,1023351,0.4531,0.5076,0.4319,106.5954,-82.0687,-79.9847
wave_right,33,1023371,0.4368,0.5051,0.4321,89.6794,-71.6412,-84.2672
wave_right,33,1023391,0.3801,0.6152,0.4165,77.0458,-66.3359,-80.6107
wave_right,33,1023411,0.3962,0.6541,0.3872,67.4046,-51.9695,-71.9084
wave_right,33,1023431,0.3643,0.6643,0.4463,57.2366,-44.5878,-59.6107
wave_right,33,1023451,0.3408,0.687,0.4343,56.6183,-33.5954,-50.0076
wave_right,33,1023471,0.1885,0.7422,0.5237,50.8855,-38.2672,-52.1908
wave_right,33,1023491,0.0227,0.7866,0.6042,34.7252,-73.1069,-64.084
wave_right,33,1023511,-0.0752,0.8308,0.5417,25.2672,-97.1679,-78.3053
wave_right,33,1023531,-0.1821,0.8572,0.5999,22.9008,-143.229,-93.7328
wave_right,33,1023551,-0.2068,0.9451,0.5422,17.4427,-207.6031,-102.1756
wave_right,33,1023571,-0.0439,1.0088,0.3301,10.5954,-240.9924,-122.6412
wave_right,33,1023591,-0.062,1.1421,0.2981,-8.8092,-250.1374,-139.5114
wave_right,33,1023611,0.0745,1.1877,0.3545,-32.084,-250.1374,-152.5038
wave_right,33,1023631,0.2043,1.3599,0.0752,-44.0687,-250.1374,-150.5573
wave_right,33,1023651,0.281,1.4392,-0.0732,-95.8244,-250.1374,-135.5725
wave_right,33,1023671,0.1191,1.4929,0.0425,-148.3817,-250.1374,-112.1985
wave_right,33,1023691,0.1667,1.3154,-0.1697,-163.4351,-250.1374,-102.6336
wave_right,34,1027366,0.8633,-0.082,0.8474,9.4962,-33.4122,-2.0534
wave_right,34,1027386,1.1187,-0.24,0.7439,13.9695,-37.3282,-5.7634
wave_right,34,1027406,1.3667,-0.4507,0.71,28.7481,-6.8015,-52.6565
wave_right,34,1027426,1.3801,-0.2883,0.7288,41.3282,17.1221,-119.2748
wave_right,34,1027446,1.4158,-0.0542,0.7097,42.3053,43.9389,-116.9313
wave_right,34,1027466,1.415,0.0234,0.7734,46.3053,64.6565,-83.7176
wave_right,34,1027486,1.3303,-0.0833,0.6599,46.3817,77.6412,-59.1298
wave_right,34,1027506,1.269,-0.1562,0.5967,46.7176,90.6489,-64.0458
wave_right,34,1027526,1.2168,-0.3264,0.5535,55.9924,100.4198,-94.8702
wave_right,34,1027546,1.0366,-0.1306,0.5417,65.1374,106.9618,-132.7176
wave_right,34,1027566,0.9045,0.0251,0.5054,67.9084,100.9466,-123.4046
wave_right,34,1027586,0.8027,0.0388,0.5181,63.0687,89.5191,-106.9237
wave_right,34,1027606,0.8362,0.1057,0.4683,63.8626,81.5878,-106.3206
wave_right,34,1027626,0.8652,0.01,0.4316,65.0992,77.8244,-114.6412
wave_right,34,1027646,0.7822,0.1152,0.4099,69.5038,76.9771,-129.6336
wave_right,34,1027666,0.6633,0.272,0.3748,71.6794,71.6336,-109.313
wave_right,34,1027686,0.6694,0.2683,0.3208,73.1603,77.1298,-85.8779
wave_right,34,1027706,0.7742,0.2241,0.3557,79.9618,95.8168,-91.6565
